,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,precio,titulo_anuncio,comunidad,url,tipo_alojamineto,numero_personas,n_dormitorios,nunmero_camas,nunmero_banos,valoracion,n_evaluaciones
1191,,,,,,,madrid,https://www.airbnb.es/rooms/817472007404894413?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-04&check_out=2023-08-09&source_impression_id=p3_1691086056_FJnSWa19PV%2BBBOBA&previous_page_section_name=1000&federated_search_id=7271927e-f2e8-462d-bf04-a7a8fb362da9,,,,,,,
1192,,,,,45€,Estudio bohemio en el centro de la ciudad.,murcia,https://www.airbnb.es/rooms/28806418?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-24&check_out=2023-08-30&source_impression_id=p3_1691086271_VkvKLYJKcnFWjdtA&previous_page_section_name=1000&federated_search_id=8d9c264c-0aac-4cda-ad53-aa525c20ba2b,piso,2 viajeros,1 dormitorio,1 cama,1 baño,"4,76",165
1193,,,,,80€,Casita mirador,castilla_y_leon,https://www.airbnb.es/rooms/721637095454722765?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-06&check_out=2023-08-11&source_impression_id=p3_1691086025_jXuAtDg4s5ab%2BsA1&previous_page_section_name=1000&federated_search_id=020f3247-d7ea-4824-8c76-26dc7189de1e,vivienda,2 viajeros,1 dormitorio,1 cama,1 baño,"4,73",26
1194,,,,,65€,Apartamento Aritzxu,pais_vasco,https://www.airbnb.es/rooms/51499762?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-10&check_out=2023-09-15&source_impression_id=p3_1691085672_Q70oWxBsNrDVLSNp&previous_page_section_name=1000&federated_search_id=af0c58d0-857c-4237-ba49-44879f9a741c,piso,2 viajeros,1 dormitorio,1 cama,1 baño,"4,85",27
1195,,,,,139€,"La Casina del Prau. ""Una ventana al paraíso""",asturias,https://www.airbnb.es/rooms/28797986?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-17&check_out=2023-09-22&source_impression_id=p3_1691085502_KDb%2FudB72ZmCJzsA&previous_page_section_name=1000&federated_search_id=8cef3447-d6bb-482e-9cfa-cc193ebb9912,vivienda,2 viajeros,1 dormitorio,1 cama,1 baño,"4,98",133
1196,,,,,59€,Precioso apartamento en pleno bosque,castilla_y_leon,https://www.airbnb.es/rooms/670137410534279666?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-14&check_out=2023-08-19&source_impression_id=p3_1691085989_RVCZnRcDVajEqoHd&previous_page_section_name=1000&federated_search_id=a15937ca-4c81-47d0-8fcc-29b6f458c6b3,apto,4 viajeros,1 dormitorio,3 camas,1 baño,"4,79",19
1197,,,,,,,aragon,https://www.airbnb.es/rooms/52560310?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-28&check_out=2023-09-04&source_impression_id=p3_1691085869_2dmsMt7iPQUinPtO&previous_page_section_name=1000&federated_search_id=0a9749c8-b701-416e-90b0-c7d926d21d43,,,,,,,
1198,,,,,120€,"Apartamento 1 -""Casa Otto"" en Casa Portalico",aragon,https://www.airbnb.es/rooms/41883178?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-06&check_out=2023-08-11&source_impression_id=p3_1691085865_24O%2FPCxvzv6U%2BCoO&previous_page_section_name=1000&federated_search_id=58c7cf4e-4087-4c1f-a350-353ce9ffb2fd,Erick,4 viajeros,2 dormitorios,2 camas,1 baño,"4,63",16
1199,,,,,55€,Casa próxima a las Termas.,galicia,https://www.airbnb.es/rooms/939700505834241254?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-24&check_out=2023-08-29&source_impression_id=p3_1691085435_%2BU5mEqEnIfDT%2BVbF&previous_page_section_name=1000&federated_search_id=0954f288-876f-4c03-a747-bbf0227fe003,vivienda,6 viajeros,1 dormitorio,4 camas,1 baño,1,evaluación
1200,,,,,23€,Habitación con baño privado en el centro,la_rioja,https://www.airbnb.es/rooms/38019470?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-03&check_out=2023-08-08&source_impression_id=p3_1691085770_D4mh4HFLVEeK7sm5&previous_page_section_name=1000&federated_search_id=8b67a557-d522-46fb-b758-f19182693d19,,,,,,,
1201,,,,,50€,"[A] Habitación+desayuno, con TV Y baño privado",asturias,https://www.airbnb.es/rooms/50374276?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-09&check_out=2023-09-14&source_impression_id=p3_1691085510_q6%2FOJwBCg3ESFM%2Fm&previous_page_section_name=1000&federated_search_id=3cead556-ff23-4525-9b22-195f22aa1c65,,,,,,,
1202,,,,,48€,Apartamento en Fiscal (Huesca) - Rincón del Arco,aragon,https://www.airbnb.es/rooms/30142109?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-22&check_out=2023-10-27&source_impression_id=p3_1691085823_nYfO9bBP%2B7RgriEr&previous_page_section_name=1000&federated_search_id=3397a057-7f5b-41d5-9b75-362a7ceaedde,piso,4 viajeros,1 dormitorio,4 camas,1 baño,"4,88",500
1203,,,,,140€,Precioso Departamento,melilla,https://www.airbnb.es/rooms/38428755?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-12&check_out=2023-08-17&source_impression_id=p3_1691086594_EQNCkpnLsTh8LbLC&previous_page_section_name=1000&federated_search_id=4e0efee2-1273-4cfe-8cda-85e9db70d91f,piso,7 viajeros,3 dormitorios,8 camas,2 baños,"4,69",16
1204,,,,,,,andalucia,https://www.airbnb.es/rooms/667771634723927996?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-16&check_out=2023-08-21&source_impression_id=p3_1691086432_Aa9adw4VF4zdZMjg&previous_page_section_name=1000&federated_search_id=d5e92cc4-b63f-4524-8b64-f1d3557f1087,,,,,,,
1205,,,,,45€,Habitación Aralar en Mendibide etxea,navarra,https://www.airbnb.es/rooms/36348301?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-25&check_out=2023-08-30&source_impression_id=p3_1691085731_Ev5%2FQIdy5oDEo57O&previous_page_section_name=1000&federated_search_id=db3936bb-34ca-4be5-bbf1-72b0102a1134,,,,,,,
1206,,,,,47€,Cortijo MAR Y PLAYA,andalucia,https://www.airbnb.es/rooms/17880275?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-20&check_out=2023-09-25&source_impression_id=p3_1691086428_uT1VCHMZ1qsu1X3E&previous_page_section_name=1000&federated_search_id=57d310ba-fa5c-4353-9003-62c0e6b41f4f,casa rural,5 viajeros,3 dormitorios,4 camas,"2,5 baños","4,53",150
1207,,,,,70€,Apartamento/Ático cerca de la playa,cantabria,https://www.airbnb.es/rooms/16701070?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-11&check_out=2023-09-16&source_impression_id=p3_1691085563_xXjznP8rGQd%2BkkiE&previous_page_section_name=1000&federated_search_id=1b0a8c5d-f6ef-4448-8f01-f1ff3664631d,piso,6 viajeros,2 dormitorios,5 camas,"1,5 baños","4,68",113
1208,,,,,77€,Siéntese en casa. :⁠-⁠),aragon,https://www.airbnb.es/rooms/947736952848543967?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-19&check_out=2023-08-24&source_impression_id=p3_1691085845_oqX817R6w9DsZhdg&previous_page_section_name=1000&federated_search_id=a2ff12aa-4480-4548-b869-965d44e44439,piso,4 viajeros,3 dormitorios,3 camas,1 baño,,
1209,,,,,147€,Villa de vacaciones Cleopatra,cataluña,https://www.airbnb.es/rooms/933878224066021447?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-25&check_out=2023-08-30&source_impression_id=p3_1691085962_awpwjfPQdM9hQtkk&previous_page_section_name=1000&federated_search_id=f8be4b51-abe7-4e67-a12c-926348d51ab9,vivienda,3 viajeros,2 dormitorios,1 cama,1 baño,1,evaluación
1210,,,,,,,castilla_y_leon,https://www.airbnb.es/rooms/42889354?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-05&check_out=2023-08-10&source_impression_id=p3_1691085985_vzT98vn%2Fm7zCfF2H&previous_page_section_name=1000&federated_search_id=b50051a8-7f1a-4116-b1ff-f525b30baff0,,,,,,,
1211,,,,,139€,"Magnífico apartamento, vista panorámica de la piscina",ceuta,https://www.airbnb.es/rooms/948660312473600274?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-04&check_out=2023-08-09&source_impression_id=p3_1691086536_3nK1qlBlt0yQFADz&previous_page_section_name=1000&federated_search_id=6c70dd28-a836-42c9-b0d4-58f6aeedb44d,piso,6 viajeros,2 dormitorios,5 camas,1 baño,,
1212,,,,,60€,coqueto estudio céntrico 1,extremadura,https://www.airbnb.es/rooms/837322432019869867?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-07&check_out=2023-08-12&source_impression_id=p3_1691086379_AkyUEaBIapbj7SRP&previous_page_section_name=1000&federated_search_id=c9fc2cb8-224d-48f5-9004-825a0d457bbb,piso,2 viajeros,1 dormitorio,1 cama,1 baño,1,evaluación
1213,,,,,82€,"El Paller de la Vilotxa, tienda de quesos La Balda",cataluña,https://www.airbnb.es/rooms/50060582?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-07&check_out=2023-09-14&source_impression_id=p3_1691085958_kddIgHTaLbJOfQAq&previous_page_section_name=1000&federated_search_id=713be967-99ad-4dd8-9ac7-8b22b667978e,casa rural,2 viajeros,1 dormitorio,1 cama,1 baño,"4,94",49
1214,,,,,40€,Habitación en el centro modernista,melilla,https://www.airbnb.es/rooms/14876855?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-05&check_out=2023-08-10&source_impression_id=p3_1691086556_Y9HhRDVwp7se6W5i&previous_page_section_name=1000&federated_search_id=83b8b06f-5ab6-472c-9748-68dab7cb73e7,,,,,,,
1215,,,,,45€,Casa rural ideal para parejas,castilla_y_leon,https://www.airbnb.es/rooms/5125062?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-10&check_out=2023-09-15&source_impression_id=p3_1691085967_R71IRKaJRtRlGJDX&previous_page_section_name=1000&federated_search_id=06d9905f-cb16-43f3-9f00-0ac4885f83d4,vivienda,4 viajeros,1 dormitorio,2 camas,1 baño,"4,87",279
1216,,,,,,,la_rioja,https://www.airbnb.es/rooms/915192907076950571?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-14&check_out=2023-08-19&source_impression_id=p3_1691085818_O%2F4shF9Cwux0GMkx&previous_page_section_name=1000&federated_search_id=922e5e28-4e5e-4666-9196-22f229771e43,,,,,,,
1217,,,,,80€,Apartamento la isla (Colunga),asturias,https://www.airbnb.es/rooms/3430601?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-01&check_out=2023-09-06&source_impression_id=p3_1691085510_48QxzNuHkEpksnK7&previous_page_section_name=1000&federated_search_id=3cead556-ff23-4525-9b22-195f22aa1c65,piso,2 viajeros,1 dormitorio,1 cama,1 baño,"4,20",19
1218,,,,,75€,Nuevo Estudio 3km / Guernica-Urdaibai,pais_vasco,https://www.airbnb.es/rooms/18730610?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-28&check_out=2023-10-03&source_impression_id=p3_1691085676_4j2BNYJevFj2GJEt&previous_page_section_name=1000&federated_search_id=56e8d30b-333b-4aaa-a513-bb629809d53d,loft,3 viajeros,Estudio,2 camas,1 baño,"4,95",124
1219,,,,,20€,Habitación privada en la huerta,murcia,https://www.airbnb.es/rooms/876116620069389858?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-03&check_out=2023-08-09&source_impression_id=p3_1691086257_iSu%2FTHe7d51ZVeva&previous_page_section_name=1000&federated_search_id=7a961ff4-aa72-4033-b352-08eddcb03fa9,Ana,2 viajeros,1 dormitorio,1 cama,2 baños,"4,40",5
1220,,,,,63€,Durmiendo en un Jardín Botánico,extremadura,https://www.airbnb.es/rooms/898347224951692054?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-07&check_out=2023-08-12&source_impression_id=p3_1691086404_8t8IpfX0Iqb1WETg&previous_page_section_name=1000&federated_search_id=602a9d1a-6239-48ab-848c-f2dd2ff5c2c2,El Jardín Del Conde,2 viajeros,1 dormitorio,2 camas,1 baño privado,2,evaluaciones
1221,,,,,,,madrid,https://www.airbnb.es/rooms/604210153800297559?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-09&check_out=2023-08-14&source_impression_id=p3_1691086090_B%2B%2FTarNnyV2KnXOq&previous_page_section_name=1000&federated_search_id=6b4b3f9c-2140-42ff-b81f-afe18f16e705,,,,,,,
1222,,,,,76€,apartamento single plus olas,baleares,https://www.airbnb.es/rooms/897817964390241824?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-12&check_out=2023-09-17&source_impression_id=p3_1691086686_uV77x8Hwvu0IzE07&previous_page_section_name=1000&federated_search_id=d9d8b04f-5395-4daa-9b3c-9caab2159266,piso,3 viajeros,1 dormitorio,3 camas,1 baño,,
1223,,,,,97€,"Playa multi-terraza ""El Suerte"" con vistas al mar",murcia,https://www.airbnb.es/rooms/918242049007432125?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-22&check_out=2023-08-27&source_impression_id=p3_1691086319_DnodSQzf4lan9Tel&previous_page_section_name=1000&federated_search_id=34fc98ec-6c22-46ed-86e3-b6315020057a,piso,5 viajeros,2 dormitorios,3 camas,1 baño,,
1224,,,,,,,cantabria,https://www.airbnb.es/rooms/921754767420142950?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-11&check_out=2023-09-16&source_impression_id=p3_1691085549_2bIMQsgWxT4Fa8TV&previous_page_section_name=1000&federated_search_id=6b3ce089-ee17-43bc-b1b0-13e06f17bd5f,,,,,,,
1225,,,,,220€,Atico en el corazón de ceuta.,ceuta,https://www.airbnb.es/rooms/938979666925166926?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-17&check_out=2023-09-23&source_impression_id=p3_1691086504_tWyHliTlHDQZ4Xpt&previous_page_section_name=1000&federated_search_id=20bd90e7-e728-4f8c-a774-f678372af118,piso,9 viajeros,4 dormitorios,8 camas,2 baños,,
1226,,,,,,,murcia,https://www.airbnb.es/rooms/896331801717793931?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-03&check_out=2023-08-08&source_impression_id=p3_1691086323_AzD%2BAhJ5Y6LxJg7x&previous_page_section_name=1000&federated_search_id=b1dd747f-9b90-4523-81d9-6030cdd22634,,,,,,,
1227,,,,,35€,"Paz, naturaleza, vistas al mar y cabras",comunidad_valenciana,https://www.airbnb.es/rooms/834581149395922421?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-25&check_out=2023-08-31&source_impression_id=p3_1691086161_MoH%2BTDq5hmwnJIss&previous_page_section_name=1000&federated_search_id=394e1388-1978-460e-be66-1d6935e2084a,Nadine,3 viajeros,1 dormitorio,2 camas,1 baño,"4,92",12
1228,,,,,143€,"Apartamento en Cabaña, con vistas maravillosas 2-C",cantabria,https://www.airbnb.es/rooms/928763375402417687?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-01&source_impression_id=p3_1691085592_DfPmmO9Nj0NvF0kU&previous_page_section_name=1000&federated_search_id=c6d28f05-53da-4ea3-bef7-2cc4337ed57b,cabaña,4 viajeros,Estudio,3 camas,0 baños,1,evaluación
1229,,,,,82€,primera linea de playa,galicia,https://www.airbnb.es/rooms/948923517302208965?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-13&check_out=2023-08-18&source_impression_id=p3_1691085423_bOyVOl2BvK2jo45%2B&previous_page_section_name=1000&federated_search_id=1ff38b49-fee4-4bbe-9f77-4d42073c5db1,piso,4 viajeros,2 dormitorios,3 camas,2 baños,,
1230,,,,,71€,Doble /Triple junto al mar /montaña,pais_vasco,https://www.airbnb.es/rooms/916475757108930356?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-07&check_out=2023-08-12&source_impression_id=p3_1691085668_%2FaeGCvvgC4hE8Nmy&previous_page_section_name=1000&federated_search_id=d5701b0d-fb49-4000-a334-7f48c501ff1b,,,,,,,
1231,,,,,90€,La casita del jardín,baleares,https://www.airbnb.es/rooms/3649426?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-13&check_out=2023-11-18&source_impression_id=p3_1691086686_UCEUXUdnU0Sa0Xm%2F&previous_page_section_name=1000&federated_search_id=d9d8b04f-5395-4daa-9b3c-9caab2159266,casa de invitados,3 viajeros,1 dormitorio,2 camas,1 baño,"4,87",169
1232,,,,,20€,"Céntrica, espaciosa,tranquila. Super",murcia,https://www.airbnb.es/rooms/16871007?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-03&check_out=2023-08-08&source_impression_id=p3_1691086303_H5MOp4lTuudksaDk&previous_page_section_name=1000&federated_search_id=5fa4b39f-2c59-4f96-bb64-6da22f242341,,,,,,,
1233,,,,,96€,Apartamento completo retirado,cantabria,https://www.airbnb.es/rooms/931922100342647687?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-29&check_out=2023-09-03&source_impression_id=p3_1691085575_jxtJUKKK%2FFO2RFtp&previous_page_section_name=1000&federated_search_id=f0f2ca5a-c346-4cd8-a53e-49ad37d6616d,piso,4 viajeros,2 dormitorios,2 camas,1 baño,"4,33",3
1234,,,,,,,ceuta,https://www.airbnb.es/rooms/924119633142461483?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-04&check_out=2023-08-09&source_impression_id=p3_1691086528_qqwilQSmmgnIEW3R&previous_page_section_name=1000&federated_search_id=277aed56-87fa-427a-91d7-eaaf0a0a6e7b,,,,,,,
1235,,,,,70€,Acogedora Habitación muy cerca de la playa,baleares,https://www.airbnb.es/rooms/728913821947242816?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-01&source_impression_id=p3_1691086640_aBwdewgPrbmkD%2FGg&previous_page_section_name=1000&federated_search_id=3bf09766-480f-4640-a923-7efd2ebe8cba,,,,,,,
1236,,,,,109€,Luminosa SUITE en el centro de Ribadesella,asturias,https://www.airbnb.es/rooms/39841747?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-20&check_out=2023-09-25&source_impression_id=p3_1691085481_wXOoVdZRLwuSlLw0&previous_page_section_name=1000&federated_search_id=14495e05-c171-4855-aeb5-0062a3c341ea,piso,2 viajeros,1 dormitorio,1 cama,1 baño,"5,0",39
1237,,,,,48€,Casa lo Ferré - Casita rural ideal para parejas,aragon,https://www.airbnb.es/rooms/33581833?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-25&check_out=2023-09-30&source_impression_id=p3_1691085888_nhAfYvCm8%2BDKbPdI&previous_page_section_name=1000&federated_search_id=f990870d-b08c-461d-b466-25185206e6c1,casa rural,2 viajeros,1 dormitorio,1 cama,1 baño,"4,78",90
1238,,,,,19€,Habitación universo con vistas al monte 1 persona.,comunidad_valenciana,https://www.airbnb.es/rooms/52703711?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-08&check_out=2023-08-13&source_impression_id=p3_1691086144_rz71FET3gU49aQMY&previous_page_section_name=1000&federated_search_id=55488ee9-1454-4543-999c-a1237a6e6007,,,,,,,
1239,,,,,17€,Habitación privada Alzira,comunidad_valenciana,https://www.airbnb.es/rooms/888231079297260178?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-24&check_out=2023-08-29&source_impression_id=p3_1691086135_PphQDuNvIj4uOow4&previous_page_section_name=1000&federated_search_id=a86b27f4-0962-4f79-8e1e-e8e9a9f7c3da,,,,,,,
1240,,,,,110€,La Casa del Bosque Valle del Jerte 4 personas,extremadura,https://www.airbnb.es/rooms/18307928?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-10&check_out=2023-09-15&source_impression_id=p3_1691086384_hnQwNnnF9Ce2sSKm&previous_page_section_name=1000&federated_search_id=6afdde1c-5012-464b-8a8b-088a19e697aa,vivienda,4 viajeros,2 dormitorios,2 camas,"1,5 baños","4,87",15
